task,model,modification,original_text,modified_text,original_pred,modified_pred,original_correct,modified_correct,performance,original_reasoning,modified_reasoning,original_step_by_step_reasoning,modified_step_by_step_reasoning,file,row_index,original_dialog_label,modified_dialog_label
dialogue,bert,casual_100,"[""My dad was a big fan of Guns N' Roses, they're a hard rick band that was from Los Angeles."", 'They are a great band i think welcome to the jungle is their best song', 'I\'m pretty unfamiliar with them, the only song of their\'s that i really know is Sweet Child o\' Mine"", which was their only single to reach #1 on the Hot 100.', 'That is a great song as well. who is their singer again?', 'Their lead singer is Axl Rose, while their lead guitarist is Slash.', 'slash is great! i love his solos', 'Yeah he sounds a bit more familiar to me. HE released 3 solo albums ""Slash,"" ""Apocalyptic Love"", and ""World on Fire."" All since 2010.', ""Those albums are all classic's, I remember the first time hearing all three.""]","Not really clued up on Slash, ya know? Couldn't pick out his tunes if I tried.",1,1,True,True,both_correct,,,,,casual_predictions.csv,43,1,1
dialogue,bert,casual_100,"['One of the hardest times in my life was when I had to leave my husband and daughter when I went through a divorce.', ""I am so sorry. I can't imagine what you must have went through."", 'I felt like I had no one. The two people I loved most in life I barely saw and was disconnected from.']",That's gotta be super tough.,0,0,True,True,both_correct,,,,,casual_predictions.csv,44,0,0
dialogue,bert,casual_100,"['do you have some asperger i know i do', ""no, i don't. i'm a weightlifter, like my mother."", ""That's cool! What was the heaviest weight you lifted?"", 'My max is 180 lbs, but different days I target different muscle groups with different exercises.', ""Excellent, thank's for letting me know. I remember taking protein supplements back in the day, they were sorta good. Do you take any?"", 'Yes, I enjoy the peanut butter protein powder a few times a week. I also like to eat clean and meal prep. Do you meal prep?', 'Cool. I enjoy cocoa and milk as a source of protein. I used to meal prep often before going to class.', ""its almost the hollidays. You're combination reminds me of hot chocolate. I just drink the protein shake before working out. What did you study?"", 'Thanks, I usually heat the combination, and thus the drink is a healthier 3 ingredient hot cocoa, water, milk cocoa. I studied math and art.', ""That's awesome. I was terribel at math."", 'Me too was really bad in math that why i studied literature']","I'm totally into math, pretty good at it too!",1,1,True,True,both_correct,,,,,casual_predictions.csv,45,1,1
dialogue,bert,casual_100,"['I won a trip to Washington D.C. a few years ago', 'and how was it? did you enjoy it?', 'I had a blast. I met people from all over the country, visited many historical sites, and learned a lot about how government works', 'and how was it? did you enjoy it?']","Nah, it totally sucked! It poured non-stop, so we were pretty much stuck with nothing to do the whole time.",1,1,True,True,both_correct,,,,,casual_predictions.csv,47,1,1
dialogue,bert,casual_100,"['It makes me think of the good old days when I was a kid when I listen to the music in my aunts car', 'What does? Were you in a car ride with your aunt?', 'felling the wind on my face when i run', ""I can see how that could be soothing if you didn't get motion sickness"", 'do you run /', 'I love running, but it needs to be in the right area. You?', ""it's my enjoyment, my stress reliever."", 'That is a great stress reliever. How far do you normally run?', 'bout 4 miles easy, i like to run when its cool and windy', 'Wow. I only make it about a mile, mile and a half. When I have time.', 'its all in the mind, once you can believe it you can do it', 'yeah but too much running makes me so tired and I hate that.']","Love runnin' when it's super hot out, gettin' all sweaty.",1,1,True,True,both_correct,,,,,casual_predictions.csv,49,1,1
dialogue,bert,casual_100,"['I went to a nickelback concert this past summer', ""Oh that's very cool I've never been to a Nickelback concert but I really do like Nickelback are you aware of who the members of the band are"", 'The lead singer was very funny during the set, I forget his name though.']","Didn't know at first, but Nickelback isn't American, they're actually Canadian.",0,0,True,True,both_correct,,,,,casual_predictions.csv,50,0,0
dialogue,bert,casual_100,"[""I am interested in the lifestyle. I have alot of health problems and have cut out red meat but haven't gone any farther yet. do you recommend it?"", 'I would recommend vegetarianism. For me it is more about how animals are treated. I do not like how our food is processed. So i went vegan. i do love steak though.', 'How are you able to resist steak if you love it so much?', 'Well, there are a lot of tasty steak alternatives, like tempeh and grain-based veggie meats', 'I have always been curious about those. Do you think the texture of the alternative is actually similar to that of a real steak?', ""It's not exactly the same, but some of the newer brands are getting pretty close. What do you like to eat?"", ""Everything, pretty much. I love animals in general, but I also love food, so it's pretty difficult. Fruit is my favorite snack."", 'Fruit is perfect jumping off point for eating better, actually.']","Yeah, bummer I just can't handle eating any of it.",1,1,True,True,both_correct,,,,,casual_predictions.csv,51,1,1
dialogue,bert,casual_100,"['I love flowers too. Roses are pretty special. There is nothing better than someone buying you a bunch of beautiful flowers!', ""Oh yes! They are actually grown by many people because they're easily cultivated. Even in temperate climate."", 'I really miss flowers when I am deployed for long periods', 'you are a soldier, serving our country?', 'Yes and I really love serving for long periods of time', 'i would like to know the address of your station/base to send you roses, my favorite flower, as an act of gratitude.', 'that is so kind of you. I appreciate you.', 'I appreciate all the servicemen and servicewomen that care about our nation as you do. Does the military let you grow long hair?', 'not sure what the exact standards, rules are', ""I ask because I am thinking of serving too, but my hair is long and brown and beautiful. I'd prefer to keep my hair long."", 'Maybe you could ask a recruiter. Serving my county is one of my greatest joys', 'Great idea. I know that all are great choices, but what branch of the military would you recommend?', 'I think the Coast Guard is the best, but many people rather the marines', ""I don't want to be in the military""]","Can't stand serving our country, tbh.",1,1,True,True,both_correct,,,,,casual_predictions.csv,53,1,1
dialogue,bert,casual_100,"['I went to the store for sodas and it ended up being a rough trip.', 'Ut oh.. what happened?']","Dropped my cash while juggling stuff, smacked right into the door, and the bag ripped, so a 2-liter went rolling across the parking lot. And yep, had an audience for the whole show.",0,0,True,True,both_correct,,,,,casual_predictions.csv,55,0,0
dialogue,bert,casual_100,"['hi! how are you today?', 'i am doing just fine, the weather is kinda chill today', ""yeah it is cold, being pregnant doesn't help."", 'oh my god, congratulations on being a mother. is this your first?', 'yes! it is my first, little nervous. do you have kids?', ""i've 3 of them, i was nervous with my first one too"", 'how old are your kids?', 'the oldest is 14, middle is 10, youngest is 7', 'that sounds like a handful.', 'no, they are all a blessing to me, but it is a lot of work']",that's cool. what movies are you into?,0,0,True,True,both_correct,,,,,casual_predictions.csv,57,0,0
dialogue,bert,casual_100,"[""Do you have a favorite color? Mine is green, it's a combination of blue and yellow"", 'Yes I have mine is green too', ""I find that it's a soothing color. Do you have any other favorite colors?"", 'Yes I do is red', ""My other one is purple, red doesn't look good with my skin tone. Red used to be the color of nobility though!"", 'Yell me more purple', ""I'm sorry, I don't understand what you meant?"", 'I meant that I like purple almost as much as green.']","Oh, I'm not into green or purple at all. Red's my top pick for sure.",1,1,True,True,both_correct,,,,,casual_predictions.csv,58,1,1
dialogue,bert,casual_100,"['I was really lonely and depressed at one point, and I had a dinner date with a potato I put googly eyes on.', ""Haha, that's a nice way to enjoy a sad moment, how are you feeling recently?""]","Way better, thanks! 😊 Just been tryna find ways to not feel so alone, y'know?",0,0,True,True,both_correct,,,,,casual_predictions.csv,59,0,0
